location,month,pLocalTransmissionAve,pLocalTransmissionMin,pLocalTransmissionMax,localcases
Cleveland,6/1/2014 0:00,0.23,0,0.93,0
Berlin,7/1/2014 0:00,0.23,0,0.97,0
Huntsville,7/1/2014 0:00,0.23,0.02,0.53,0
London,7/1/2014 0:00,0.23,0,1,0
Frankfurt,8/1/2014 0:00,0.23,0,1,0
Rio de Janeiro,9/1/2014 0:00,0.23,0,0.85,0
London,9/1/2014 0:00,0.23,0,1,0
Nice,9/1/2014 0:00,0.23,0,0.82,0
Atlanta,10/1/2014 0:00,0.23,0,0.94,0
"Cordoba, AR",11/1/2014 0:00,0.23,0,0.58,0
Santiago,1/1/2015 0:00,0.23,0,0.94,0
St. Eustatius,5/1/2015 0:00,0.23,0.03,0.5,0
New York,5/1/2015 0:00,0.23,0,1,0
Phoenix,5/1/2014 0:00,0.24,0,0.61,0
"Distrito Federal, BR",6/1/2014 0:00,0.24,0,0.68,0
Moscow,6/1/2014 0:00,0.24,0,1,0
Setif,6/1/2014 0:00,0.24,0.03,0.51,0
Greensboro,7/1/2014 0:00,0.24,0.01,0.56,0
Little Rock,7/1/2014 0:00,0.24,0.02,0.51,0
Venice,7/1/2014 0:00,0.24,0,0.91,0
Valencia,7/1/2014 0:00,0.24,0,0.67,0
Denver,8/1/2014 0:00,0.24,0,0.91,0
Greensboro,8/1/2014 0:00,0.24,0.01,0.56,0
Lima,11/1/2014 0:00,0.24,0,0.98,0
Georgetown,3/1/2014 0:00,0.25,0.01,0.58,0
Orlando,3/1/2014 0:00,0.25,0,0.91,0
Cuba,4/1/2014 0:00,0.25,0.01,0.59,0
Grenada,5/1/2014 0:00,0.25,0.03,0.52,0
Lyon,6/1/2014 0:00,0.25,0,0.98,0
Louisville,6/1/2014 0:00,0.25,0,0.67,0
Montreal,6/1/2014 0:00,0.25,0,0.99,0
Dayton,7/1/2014 0:00,0.25,0,0.66,0
"Rochester, NY, US",7/1/2014 0:00,0.25,0,0.8,0
London,8/1/2014 0:00,0.25,0,1,0
Milwaukee,8/1/2014 0:00,0.25,0,0.71,0
Omaha,8/1/2014 0:00,0.25,0,0.63,0
San Diego,8/1/2014 0:00,0.25,0,0.69,0
Bastia,9/1/2014 0:00,0.25,0,0.81,0
Paris,10/1/2014 0:00,0.25,0,1,0
"Cordoba, AR",12/1/2014 0:00,0.25,0.02,0.54,0
Atlantic City,7/1/2014 0:00,0.26,0,0.66,0
San Pedro Sula,7/1/2014 0:00,0.26,0,0.76,0
Buffalo,8/1/2014 0:00,0.26,0,0.8,0
Figari,8/1/2014 0:00,0.26,0,0.63,0
Myrtle Beach,8/1/2014 0:00,0.26,0.04,0.54,0
Ajaccio,9/1/2014 0:00,0.26,0,0.83,0
Rio de Janeiro,12/1/2014 0:00,0.26,0,0.75,0
Aruba,1/1/2014 0:00,0.27,0.02,0.62,0
Trinidad & Tobago,1/1/2014 0:00,0.27,0.01,0.61,0
Aruba,4/1/2014 0:00,0.27,0.03,0.57,0
Bonaire,4/1/2014 0:00,0.27,0.03,0.58,0
Detroit,6/1/2014 0:00,0.27,0,0.97,0
Indianapolis,6/1/2014 0:00,0.27,0,0.84,0
Istanbul,6/1/2014 0:00,0.27,0,0.69,0
Oklahoma City,6/1/2014 0:00,0.27,0.03,0.56,0
Richmond,6/1/2014 0:00,0.27,0,0.75,0
Quito,6/1/2014 0:00,0.27,0,0.87,0
Barranquilla,7/1/2014 0:00,0.27,0.03,0.58,0
Constantine,7/1/2014 0:00,0.27,0,0.65,0
Frankfurt,7/1/2014 0:00,0.27,0,1,0
Perpignan,7/1/2014 0:00,0.27,0,0.77,0
Lamezia Terme,7/1/2014 0:00,0.27,0.02,0.57,0
Alicante,8/1/2014 0:00,0.27,0.03,0.56,0
"Charleston, SC, US",8/1/2014 0:00,0.27,0.04,0.55,0
San Pedro Sula,8/1/2014 0:00,0.27,0,0.73,0
Louisville,8/1/2014 0:00,0.27,0.01,0.59,0
Managua,9/1/2014 0:00,0.27,0.01,0.6,0
Marseille,9/1/2014 0:00,0.27,0,0.89,0
Quito,9/1/2014 0:00,0.27,0,0.87,0
Mauritius,11/1/2014 0:00,0.27,0,0.66,0
Rio de Janeiro,3/1/2015 0:00,0.27,0,0.76,0
Buenos Aires,4/1/2015 0:00,0.27,0,1,0
Panama City,4/1/2014 0:00,0.28,0.03,0.58,0
Turks & Caicos,5/1/2014 0:00,0.28,0.03,0.61,0
Bordeaux,6/1/2014 0:00,0.28,0,0.99,0
"Charleston, SC, US",6/1/2014 0:00,0.28,0.02,0.6,0
"Columbus, OH, US",6/1/2014 0:00,0.28,0,0.86,0
Memphis,6/1/2014 0:00,0.28,0.01,0.64,0
Mauritius,7/1/2014 0:00,0.28,0,0.78,0
San Diego,7/1/2014 0:00,0.28,0,0.82,0
Heraklion,8/1/2014 0:00,0.28,0.03,0.58,0
Madrid,9/1/2014 0:00,0.28,0,1,0
Phoenix,10/1/2014 0:00,0.28,0,0.77,0
Reunion,10/1/2014 0:00,0.28,0,0.72,0
Los Angeles,11/1/2014 0:00,0.28,0,1,0
Rio de Janeiro,2/1/2015 0:00,0.28,0,0.74,0
Mexico City,3/1/2015 0:00,0.28,0,0.99,0
Reunion,2/1/2014 0:00,0.29,0.03,0.59,0
Paris,5/1/2014 0:00,0.29,0,1,0
Saba,5/1/2014 0:00,0.29,0.04,0.59,0
Boston,6/1/2014 0:00,0.29,0,1,0
Djerba,6/1/2014 0:00,0.29,0.02,0.6,0
St. Eustatius,6/1/2014 0:00,0.29,0.04,0.57,0
Nantes,7/1/2014 0:00,0.29,0,0.99,0
San Francisco,7/1/2014 0:00,0.29,0,0.98,0
Antalya,8/1/2014 0:00,0.29,0.03,0.61,0
Djerba,8/1/2014 0:00,0.29,0.05,0.55,0
Tulsa,8/1/2014 0:00,0.29,0.05,0.56,0
Tunis,8/1/2014 0:00,0.29,0.02,0.61,0
Quito,8/1/2014 0:00,0.29,0,0.93,0
Nashville,9/1/2014 0:00,0.29,0,0.76,0
Saba,10/1/2014 0:00,0.29,0.04,0.58,0
Guadalajara,4/1/2015 0:00,0.29,0.01,0.64,0
Fort Lauderdale,2/1/2014 0:00,0.3,0,0.91,0
Buffalo,7/1/2014 0:00,0.3,0,0.87,0
Sao Paulo,7/1/2014 0:00,0.3,0,1,0
Wichita,7/1/2014 0:00,0.3,0.05,0.6,0
"Birmingham, US",8/1/2014 0:00,0.3,0.04,0.6,0
Salt Lake City,8/1/2014 0:00,0.3,0,0.72,0
Guadalajara,11/1/2014 0:00,0.3,0.01,0.67,0
"Cordoba, AR",1/1/2015 0:00,0.3,0.03,0.6,0
Belem,5/1/2015 0:00,0.3,0.02,0.65,0
Sao Paulo,5/1/2015 0:00,0.3,0,0.99,0
Biarritz,8/1/2014 0:00,0.31,0,0.94,0
Moscow,8/1/2014 0:00,0.31,0,1,0
New Orleans,10/1/2014 0:00,0.31,0,0.78,0
Rio de Janeiro,1/1/2015 0:00,0.31,0,0.78,0
Houston,3/1/2015 0:00,0.31,0,1,0
Panama City,2/1/2014 0:00,0.32,0.02,0.68,0
St. Vincent & Grenadines,3/1/2014 0:00,0.32,0.02,0.65,0
Orlando,4/1/2014 0:00,0.32,0,0.79,0
Aruba,6/1/2014 0:00,0.32,0.04,0.64,0
Cancun,6/1/2014 0:00,0.32,0.05,0.63,0
Guatemala City,6/1/2014 0:00,0.32,0.01,0.74,0
Bonaire,7/1/2014 0:00,0.32,0.04,0.63,0
Quito,7/1/2014 0:00,0.32,0,0.94,0
Ibiza,8/1/2014 0:00,0.32,0,0.73,0
Memphis,8/1/2014 0:00,0.32,0.04,0.64,0
Minneapolis,8/1/2014 0:00,0.32,0,0.87,0
Charlotte,9/1/2014 0:00,0.32,0,0.9,0
Dubai,11/1/2014 0:00,0.32,0.03,0.63,0
Lima,3/1/2015 0:00,0.32,0,0.99,0
St. Eustatius,5/1/2014 0:00,0.33,0.04,0.66,0
New York,5/1/2014 0:00,0.33,0,1,0
Ajaccio,6/1/2014 0:00,0.33,0,0.93,0
"Birmingham, US",6/1/2014 0:00,0.33,0.03,0.67,0
Cincinnati,6/1/2014 0:00,0.33,0,0.92,0
Managua,6/1/2014 0:00,0.33,0.02,0.71,0
Monastir,7/1/2014 0:00,0.33,0.05,0.63,0
Austin,9/1/2014 0:00,0.33,0.02,0.67,0
Boston,9/1/2014 0:00,0.33,0,1,0
St. Louis,9/1/2014 0:00,0.33,0,0.87,0
Dallas,10/1/2014 0:00,0.33,0,0.96,0
Istanbul,5/1/2014 0:00,0.34,0,0.99,0
Kansas City,6/1/2014 0:00,0.34,0,0.88,0
Oklahoma City,8/1/2014 0:00,0.34,0.06,0.64,0
Baltimore,9/1/2014 0:00,0.34,0,0.99,0
Panama City,3/1/2014 0:00,0.35,0.03,0.71,0
Rome,6/1/2014 0:00,0.35,0,0.92,0
Norfolk,8/1/2014 0:00,0.35,0.01,0.76,0
San Francisco,8/1/2014 0:00,0.35,0,0.98,0
Anguilla,1/1/2014 0:00,0.36,0.02,0.75,0
Tampa,5/1/2014 0:00,0.36,0.03,0.72,0
Bejaia,7/1/2014 0:00,0.36,0.01,0.77,0
Clermont-Ferrand,7/1/2014 0:00,0.36,0,0.98,0
Minneapolis,7/1/2014 0:00,0.36,0,0.91,0
Myrtle Beach,7/1/2014 0:00,0.36,0.05,0.69,0
"Distrito Federal, BR",9/1/2014 0:00,0.36,0.06,0.68,0
Raleigh,9/1/2014 0:00,0.36,0,0.87,0
"San Antonio, US",9/1/2014 0:00,0.36,0.02,0.73,0
Rio de Janeiro,11/1/2014 0:00,0.36,0,0.93,0
Panama City,1/1/2014 0:00,0.37,0.03,0.75,0
St. Lucia,1/1/2014 0:00,0.37,0.03,0.73,0
Caracas,4/1/2014 0:00,0.37,0.05,0.69,0
Austin,6/1/2014 0:00,0.37,0.05,0.7,0
Los Angeles,6/1/2014 0:00,0.37,0,1,0
Toulon,6/1/2014 0:00,0.37,0,0.98,0
"Charleston, SC, US",7/1/2014 0:00,0.37,0.06,0.7,0
Catania,7/1/2014 0:00,0.37,0.02,0.74,0
Denver,7/1/2014 0:00,0.37,0,0.99,0
Atlanta,5/1/2014 0:00,0.38,0,0.94,0
"San Jose, CR",5/1/2014 0:00,0.38,0.03,0.75,0
Rome,9/1/2014 0:00,0.38,0,0.93,0
Cancun,10/1/2014 0:00,0.38,0.05,0.7,0
St. Kitts & Nevis,12/1/2013 0:00,0.39,0.04,0.76,0
Haiti,1/1/2014 0:00,0.39,0.01,0.82,0
Aruba,2/1/2014 0:00,0.39,0.03,0.8,0
Calvi,6/1/2014 0:00,0.39,0,0.97,0
Norfolk,7/1/2014 0:00,0.39,0.01,0.8,0
Algiers,8/1/2014 0:00,0.39,0.04,0.73,0
Cincinnati,8/1/2014 0:00,0.39,0,0.86,0
Indianapolis,8/1/2014 0:00,0.39,0,0.84,0
Montserrat,9/1/2014 0:00,0.39,0.06,0.73,0
USVI,12/1/2013 0:00,0.4,0.04,0.78,0
Bonaire,1/1/2014 0:00,0.4,0.03,0.78,0
Bonaire,2/1/2014 0:00,0.4,0.02,0.8,0
"Jacksonville, FL, US",6/1/2014 0:00,0.4,0.05,0.74,0
Nice,6/1/2014 0:00,0.4,0,0.98,0
Toronto,6/1/2014 0:00,0.4,0,1,0
Antalya,7/1/2014 0:00,0.4,0.05,0.75,0
Tulsa,7/1/2014 0:00,0.4,0.07,0.72,0
Bonaire,8/1/2014 0:00,0.4,0.06,0.72,0
Managua,8/1/2014 0:00,0.4,0.02,0.79,0
Cancun,9/1/2014 0:00,0.4,0.07,0.71,0
Istanbul,9/1/2014 0:00,0.4,0,0.95,0
"Distrito Federal, BR",11/1/2014 0:00,0.4,0.01,0.81,0
Houston,11/1/2014 0:00,0.4,0,1,0
BVI,12/1/2013 0:00,0.41,0.04,0.78,0
Jamaica,4/1/2014 0:00,0.41,0.04,0.75,0
Madrid,6/1/2014 0:00,0.41,0,1,0
Hartford,7/1/2014 0:00,0.41,0,0.98,0
Omaha,7/1/2014 0:00,0.41,0.01,0.83,0
Palermo,7/1/2014 0:00,0.41,0.01,0.8,0
Louisville,7/1/2014 0:00,0.41,0.02,0.8,0
Milan,8/1/2014 0:00,0.41,0,1,0
Sao Paulo,8/1/2014 0:00,0.41,0,1,0
"Columbus, OH, US",8/1/2014 0:00,0.41,0,0.88,0
Belem,4/1/2015 0:00,0.41,0.03,0.79,0
Lima,4/1/2015 0:00,0.41,0,1,0
Barbados,1/1/2014 0:00,0.42,0.04,0.78,0
Bastia,6/1/2014 0:00,0.42,0,0.99,0
Montpellier,6/1/2014 0:00,0.42,0,1,0
"Birmingham, US",7/1/2014 0:00,0.42,0.06,0.77,0
Guatemala City,8/1/2014 0:00,0.42,0.01,0.85,0
Toronto,9/1/2014 0:00,0.42,0,1,0
St. Eustatius,10/1/2014 0:00,0.42,0.07,0.75,0
New York,10/1/2014 0:00,0.42,0,1,0
Jamaica,2/1/2014 0:00,0.43,0.04,0.82,0
Saba,8/1/2014 0:00,0.43,0.08,0.77,0
Montreal,8/1/2014 0:00,0.43,0,1,0
Belem,12/1/2014 0:00,0.43,0.03,0.81,0
Caracas,3/1/2014 0:00,0.44,0.08,0.79,0
Reunion,3/1/2014 0:00,0.44,0.06,0.8,0
Fort Lauderdale,4/1/2014 0:00,0.44,0.01,0.86,0
Cancun,8/1/2014 0:00,0.44,0.08,0.76,0
Medellin,6/1/2014 0:00,0.45,0.01,0.92,0
Reunion,6/1/2014 0:00,0.45,0,0.91,0
"San Antonio, US",6/1/2014 0:00,0.45,0.08,0.8,0
Barcelona,7/1/2014 0:00,0.45,0,0.98,0
Milan,7/1/2014 0:00,0.45,0,1,0
Managua,7/1/2014 0:00,0.45,0.03,0.86,0
Salt Lake City,7/1/2014 0:00,0.45,0.03,0.87,0
St. Eustatius,8/1/2014 0:00,0.45,0.08,0.79,0
Philadelphia,9/1/2014 0:00,0.45,0,1,0
Miami,1/1/2014 0:00,0.46,0,1,0
Baltimore,6/1/2014 0:00,0.46,0,1,0
Medellin,8/1/2014 0:00,0.46,0,0.92,0
Kansas City,8/1/2014 0:00,0.46,0.03,0.85,0
New Orleans,9/1/2014 0:00,0.46,0.06,0.78,0
Buenos Aires,11/1/2014 0:00,0.46,0,1,0
Jamaica,1/1/2014 0:00,0.47,0.05,0.86,0
Trinidad & Tobago,2/1/2014 0:00,0.47,0.03,0.85,0
Hartford,8/1/2014 0:00,0.47,0,1,0
Cleveland,8/1/2014 0:00,0.47,0,0.98,0
Cancun,2/1/2015 0:00,0.47,0.03,0.86,0
Dallas,5/1/2014 0:00,0.48,0,0.94,0
Nashville,6/1/2014 0:00,0.48,0.01,0.91,0
Cancun,7/1/2014 0:00,0.48,0.1,0.82,0
Guatemala City,7/1/2014 0:00,0.48,0.01,0.92,0
Pau,7/1/2014 0:00,0.48,0,1,0
Bordeaux,8/1/2014 0:00,0.48,0,1,0
Richmond,8/1/2014 0:00,0.48,0.01,0.9,0
Reunion,8/1/2014 0:00,0.48,0,0.97,0
Houston,5/1/2015 0:00,0.48,0.01,0.87,0
Curacao,5/1/2014 0:00,0.49,0.07,0.83,0
Marseille,6/1/2014 0:00,0.49,0,1,0
Ibiza,7/1/2014 0:00,0.49,0,0.93,0
Pittsburgh,7/1/2014 0:00,0.49,0,0.98,0
Saba,7/1/2014 0:00,0.49,0.09,0.84,0
Nashville,8/1/2014 0:00,0.49,0.04,0.86,0
Pittsburgh,8/1/2014 0:00,0.49,0,0.99,0
Palma de Mallorca,8/1/2014 0:00,0.49,0.02,0.88,0
Toulouse,8/1/2014 0:00,0.49,0,0.99,0
Quito,11/1/2014 0:00,0.49,0,1,0
Bonaire,1/1/2015 0:00,0.49,0.04,0.88,0
Mexico City,5/1/2015 0:00,0.49,0,1,0
Puerto Rico,12/1/2013 0:00,0.5,0.06,0.86,0
Haiti,2/1/2014 0:00,0.5,0.01,0.92,0
Aruba,3/1/2014 0:00,0.5,0.05,0.88,0
Biarritz,7/1/2014 0:00,0.5,0,1,0
Chicago,9/1/2014 0:00,0.5,0,1,0
Fort Lauderdale,3/1/2014 0:00,0.51,0,0.99,0
Alicante,7/1/2014 0:00,0.51,0.05,0.86,0
"Columbus, OH, US",7/1/2014 0:00,0.51,0,0.95,0
Richmond,7/1/2014 0:00,0.51,0.02,0.92,0
"Distrito Federal, BR",8/1/2014 0:00,0.51,0.06,0.89,0
Las Vegas,8/1/2014 0:00,0.51,0,0.96,0
Lyon,8/1/2014 0:00,0.51,0,1,0
Saba,2/1/2015 0:00,0.51,0.03,0.91,0
"Distrito Federal, BR",7/1/2014 0:00,0.52,0.01,0.96,0
Saba,9/1/2014 0:00,0.52,0.1,0.86,0
Houston,10/1/2014 0:00,0.52,0,0.99,0
Cancun,1/1/2015 0:00,0.52,0.02,0.93,0
Heraklion,7/1/2014 0:00,0.53,0.05,0.89,0
Austin,8/1/2014 0:00,0.53,0.1,0.84,0
Sao Paulo,10/1/2014 0:00,0.53,0,0.98,0
Bonaire,2/1/2015 0:00,0.53,0.04,0.9,0
Saba,4/1/2014 0:00,0.54,0.06,0.91,0
Medellin,7/1/2014 0:00,0.54,0,0.98,0
Memphis,7/1/2014 0:00,0.54,0.09,0.89,0
Barcelona,8/1/2014 0:00,0.54,0,0.99,0
Buenos Aires,3/1/2015 0:00,0.54,0,1,0
Houston,5/1/2014 0:00,0.55,0.02,0.95,0
Indianapolis,7/1/2014 0:00,0.55,0.01,0.96,0
Palma de Mallorca,7/1/2014 0:00,0.55,0.01,0.95,0
Houston,4/1/2015 0:00,0.55,0,0.99,0
Cayenne,1/1/2014 0:00,0.56,0.05,0.93,0
St. Eustatius,4/1/2014 0:00,0.56,0.07,0.93,0
Algiers,7/1/2014 0:00,0.56,0.03,0.92,0
Setif,7/1/2014 0:00,0.56,0.12,0.87,0
Reunion,5/1/2014 0:00,0.57,0.03,0.94,0
Raleigh,6/1/2014 0:00,0.57,0.01,0.98,0
Cincinnati,7/1/2014 0:00,0.57,0.01,0.98,0
St. Eustatius,7/1/2014 0:00,0.57,0.12,0.9,0
Oklahoma City,7/1/2014 0:00,0.57,0.14,0.89,0
Barbados,2/1/2014 0:00,0.58,0.05,0.92,0
Cleveland,7/1/2014 0:00,0.58,0,1,0
Detroit,8/1/2014 0:00,0.58,0,1,0
Paris,9/1/2014 0:00,0.58,0,1,0
St. Eustatius,2/1/2015 0:00,0.58,0.04,0.95,0
Miami,2/1/2014 0:00,0.59,0,1,0
Paris,6/1/2014 0:00,0.59,0,1,0
Philadelphia,6/1/2014 0:00,0.59,0,1,0
Bordeaux,7/1/2014 0:00,0.59,0,1,0
Montreal,7/1/2014 0:00,0.59,0,1,0
Cancun,3/1/2015 0:00,0.59,0.07,0.92,0
Chicago,6/1/2014 0:00,0.6,0,1,0
St. Louis,6/1/2014 0:00,0.6,0.01,0.99,0
Lyon,7/1/2014 0:00,0.6,0,1,0
Toulon,8/1/2014 0:00,0.6,0,0.97,0
Mexico City,4/1/2015 0:00,0.6,0,1,0
Charlotte,6/1/2014 0:00,0.61,0,1,0
Curacao,4/1/2014 0:00,0.62,0.1,0.95,0
Tunis,7/1/2014 0:00,0.62,0.02,0.96,0
Reunion,11/1/2014 0:00,0.62,0.02,0.98,0
Cancun,12/1/2014 0:00,0.62,0.03,0.95,0
Bonaire,3/1/2014 0:00,0.63,0.08,0.97,0
Moscow,7/1/2014 0:00,0.63,0,1,0
Dzaoudzi,7/1/2014 0:00,0.63,0.06,0.96,0
Figari,7/1/2014 0:00,0.63,0.01,0.99,0
Las Vegas,7/1/2014 0:00,0.63,0.01,0.99,0
Washington DC,9/1/2014 0:00,0.63,0,1,0
St. Eustatius,9/1/2014 0:00,0.63,0.14,0.94,0
Bonaire,12/1/2014 0:00,0.63,0.09,0.95,0
Belem,3/1/2015 0:00,0.63,0.05,0.96,0
Panama City,5/1/2014 0:00,0.64,0.11,0.96,0
Djerba,7/1/2014 0:00,0.64,0.14,0.92,0
"San Antonio, US",8/1/2014 0:00,0.64,0.15,0.93,0
Cancun,11/1/2014 0:00,0.64,0.07,0.94,0
New Orleans,6/1/2014 0:00,0.65,0.14,0.95,0
Detroit,7/1/2014 0:00,0.65,0,1,0
Calvi,8/1/2014 0:00,0.65,0.02,0.98,0
Belem,9/1/2014 0:00,0.65,0.09,0.96,0
Cancun,5/1/2015 0:00,0.65,0.14,0.93,0
Buenos Aires,12/1/2014 0:00,0.66,0,1,0
Buenos Aires,2/1/2015 0:00,0.66,0,1,0
Sao Paulo,4/1/2015 0:00,0.66,0,1,0
Washington DC,6/1/2014 0:00,0.67,0,1,0
Austin,7/1/2014 0:00,0.67,0.16,0.95,0
Los Angeles,9/1/2014 0:00,0.67,0,1,0
Saba,1/1/2014 0:00,0.68,0.07,0.99,0
Toulouse,7/1/2014 0:00,0.68,0,1,0
New Orleans,8/1/2014 0:00,0.68,0.17,0.95,0
Saba,2/1/2014 0:00,0.69,0.06,0.99,0
Los Angeles,7/1/2014 0:00,0.69,0,1,0
Kansas City,7/1/2014 0:00,0.69,0.08,0.98,0
Jamaica,5/1/2014 0:00,0.7,0.14,0.97,0
Orlando,5/1/2014 0:00,0.7,0.09,0.98,0
Raleigh,8/1/2014 0:00,0.7,0.04,0.98,0
Antigua,1/1/2014 0:00,0.71,0.06,0.98,0
Jamaica,3/1/2014 0:00,0.71,0.1,0.98,0
"San Jose, CR",6/1/2014 0:00,0.71,0.1,0.99,0
Rome,7/1/2014 0:00,0.71,0.03,1,0
Sao Paulo,9/1/2014 0:00,0.71,0,1,0
Curacao,1/1/2014 0:00,0.72,0.1,0.99,0
St. Eustatius,1/1/2014 0:00,0.72,0.08,0.99,0
Boston,7/1/2014 0:00,0.72,0,1,0
Montpellier,8/1/2014 0:00,0.72,0,1,0
Curacao,2/1/2014 0:00,0.73,0.09,1,0
Caracas,5/1/2014 0:00,0.73,0.14,0.99,0
Bastia,8/1/2014 0:00,0.73,0.02,0.99,0
St. Lucia,2/1/2014 0:00,0.74,0.07,0.99,0
Ajaccio,8/1/2014 0:00,0.74,0.02,0.99,0
Boston,8/1/2014 0:00,0.74,0,1,0
Nice,8/1/2014 0:00,0.74,0.01,1,0
Cancun,4/1/2015 0:00,0.74,0.16,0.97,0
St. Eustatius,2/1/2014 0:00,0.75,0.08,1,0
Reunion,4/1/2014 0:00,0.75,0.11,0.99,0
Nashville,7/1/2014 0:00,0.75,0.11,0.99,0
Belem,11/1/2014 0:00,0.75,0.13,0.98,0
Belem,1/1/2015 0:00,0.75,0.07,0.99,0
Phoenix,9/1/2014 0:00,0.76,0.2,0.97,0
Curacao,6/1/2014 0:00,0.77,0.16,0.98,0
Tampa,6/1/2014 0:00,0.77,0.19,0.99,0
"San Antonio, US",7/1/2014 0:00,0.77,0.23,0.99,0
Charlotte,8/1/2014 0:00,0.77,0.02,1,0
Toronto,8/1/2014 0:00,0.77,0,1,0
Belem,2/1/2015 0:00,0.77,0.08,0.99,0
Dominican Rep.,2/1/2014 0:00,0.78,0.07,1,0
Montpellier,7/1/2014 0:00,0.78,0,1,0
Rome,8/1/2014 0:00,0.78,0.08,1,0
St. Louis,8/1/2014 0:00,0.78,0.13,0.99,0
Sao Paulo,12/1/2014 0:00,0.78,0,1,0
New Orleans,7/1/2014 0:00,0.79,0.23,0.99,0
Saba,12/1/2014 0:00,0.79,0.14,1,0
Buenos Aires,1/1/2015 0:00,0.79,0,1,0
Antigua,2/1/2014 0:00,0.8,0.06,1,0
Cuba,5/1/2014 0:00,0.8,0.18,1,0
USVI,5/1/2014 0:00,0.8,0.17,0.99,0
Raleigh,7/1/2014 0:00,0.8,0.1,1,0
Istanbul,8/1/2014 0:00,0.8,0.09,0.99,0
Los Angeles,8/1/2014 0:00,0.8,0,1,0
Sao Paulo,3/1/2015 0:00,0.8,0,1,0
Haiti,3/1/2014 0:00,0.81,0.04,1,0
Haiti,4/1/2014 0:00,0.81,0.07,1,0
Cuba,1/1/2015 0:00,0.81,0,1,0
Sao Paulo,2/1/2015 0:00,0.81,0,1,0
Cuba,2/1/2015 0:00,0.81,0.01,1,0
Cuba,3/1/2015 0:00,0.81,0.02,1,0
Phoenix,6/1/2014 0:00,0.82,0.28,1,0
Baltimore,7/1/2014 0:00,0.82,0,1,0
Reunion,7/1/2014 0:00,0.82,0,1,0
Baltimore,8/1/2014 0:00,0.83,0,1,0
Belem,10/1/2014 0:00,0.83,0.2,0.99,0
St. Eustatius,12/1/2014 0:00,0.83,0.16,1,0
Saba,3/1/2014 0:00,0.84,0.13,1,0
Fort Lauderdale,5/1/2014 0:00,0.84,0.19,1,0
St. Louis,7/1/2014 0:00,0.84,0.19,1,0
Toronto,7/1/2014 0:00,0.84,0,1,0
Phoenix,8/1/2014 0:00,0.84,0.25,0.99,0
Marseille,8/1/2014 0:00,0.84,0.02,1,0
Atlanta,9/1/2014 0:00,0.84,0,1,0
Barbados,3/1/2014 0:00,0.85,0.12,1,0
Miami,3/1/2014 0:00,0.85,0,1,0
Trinidad & Tobago,4/1/2014 0:00,0.85,0.19,1,0
Charlotte,7/1/2014 0:00,0.85,0.04,1,0
Sao Paulo,1/1/2015 0:00,0.85,0,1,0
St. Eustatius,3/1/2014 0:00,0.86,0.16,1,0
Toulon,7/1/2014 0:00,0.86,0.01,1,0
Madrid,8/1/2014 0:00,0.86,0.01,1,0
Antigua,3/1/2014 0:00,0.87,0.09,1,0
Dominican Rep.,1/1/2014 0:00,0.88,0.14,1,0
Curacao,3/1/2014 0:00,0.88,0.2,1,0
Trinidad & Tobago,3/1/2014 0:00,0.88,0.18,1,0
Paris,7/1/2014 0:00,0.88,0,1,0
Calvi,7/1/2014 0:00,0.88,0.01,1,0
Paris,8/1/2014 0:00,0.88,0,1,0
Madrid,7/1/2014 0:00,0.89,0.01,1,0
Cuba,10/1/2014 0:00,0.89,0.25,1,0
Cuba,4/1/2015 0:00,0.89,0.11,1,0
St. Kitts & Nevis,1/1/2014 0:00,0.9,0.22,1,0
Jamaica,6/1/2014 0:00,0.9,0.36,1,0
Panama City,6/1/2014 0:00,0.9,0.3,1,0
Bastia,7/1/2014 0:00,0.9,0.02,1,0
Philadelphia,8/1/2014 0:00,0.9,0,1,0
Sao Paulo,11/1/2014 0:00,0.9,0,1,0
Ajaccio,7/1/2014 0:00,0.91,0.02,1,0
Nice,7/1/2014 0:00,0.91,0.01,1,0
USVI,4/1/2014 0:00,0.92,0.25,1,0
Atlanta,6/1/2014 0:00,0.92,0.12,1,0
Caracas,6/1/2014 0:00,0.92,0.28,1,0
Philadelphia,7/1/2014 0:00,0.92,0.01,1,0
Chicago,8/1/2014 0:00,0.92,0,1,0
USVI,1/1/2014 0:00,0.93,0.18,1,0
Barbados,4/1/2014 0:00,0.93,0.23,1,0
Miami,4/1/2014 0:00,0.93,0.07,1,0
Trinidad & Tobago,5/1/2014 0:00,0.93,0.27,1,0
Phoenix,7/1/2014 0:00,0.93,0.43,1,0
Curacao,7/1/2014 0:00,0.93,0.32,1,0
St. Lucia,3/1/2014 0:00,0.94,0.18,1,0
Marseille,7/1/2014 0:00,0.94,0.01,1,0
Cuba,5/1/2015 0:00,0.94,0.29,1,0
USVI,2/1/2014 0:00,0.95,0.24,1,0
Barbados,5/1/2014 0:00,0.95,0.34,1,0
Chicago,7/1/2014 0:00,0.95,0.01,1,0
Houston,6/1/2014 0:00,0.96,0.45,1,0
Washington DC,7/1/2014 0:00,0.96,0.01,1,0
Dallas,9/1/2014 0:00,0.96,0.18,1,0
St. Lucia,4/1/2014 0:00,0.97,0.32,1,0
New York,6/1/2014 0:00,0.97,0,1,0
Orlando,6/1/2014 0:00,0.97,0.52,1,0
Jamaica,7/1/2014 0:00,0.97,0.55,1,0
